# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
 1528       8.518484278804e-11       1.750863129652e-12       1.417429626912e-12       0.000000000000e+00 
 1529       8.471434600632e-11       1.767330474601e-12       1.451747764022e-12       0.000000000000e+00 
 1530       8.424275287471e-11       1.783954382896e-12       1.484441469156e-12       0.000000000000e+00 
 1531       8.377017494572e-11       1.800727026168e-12       1.515515826730e-12       0.000000000000e+00 
 1532       8.329672435716e-11       1.817640533137e-12       1.544975973581e-12       0.000000000000e+00 
 1533       8.282251383304e-11       1.834686989546e-12       1.572827099069e-12       0.000000000000e+00 
 1534       8.234765668457e-11       1.851858438084e-12       1.599074445174e-12       0.000000000000e+00 
 1535       8.187226681106e-11       1.869146878319e-12       1.623723306598e-12       0.000000000000e+00 
 1536       8.139645870092e-11       1.886544266626e-12       1.646779030865e-12       0.000000000000e+00 
 1537       8.092034743257e-11       1.904042516117e-12       1.668247018419e-12       0.000000000000e+00 
 1538       8.044404867544e-11       1.921633496567e-12       1.688132722726e-12       0.000000000000e+00 
 1539       7.996767869088e-11       1.939309034345e-12       1.706441650372e-12       0.000000000000e+00 
 1540       7.949135433312e-11       1.957060912344e-12       1.723179361165e-12       0.000000000000e+00 
 1541       7.901519305025e-11       1.974880869908e-12       1.738351468232e-12       0.000000000000e+00 
 1542       7.853931288514e-11       1.992760602762e-12       1.751963638120e-12       0.000000000000e+00 
 1543       7.806383247640e-11       2.010691762942e-12       1.764021590899e-12       0.000000000000e+00 
 1544       7.758887105934e-11       2.028665958720e-12       1.774531100257e-12       0.000000000000e+00 
 1545       7.711454846692e-11       2.046674754539e-12       1.783497993602e-12       0.000000000000e+00 
 1546       7.664098513070e-11       2.064709670937e-12       1.790928152161e-12       0.000000000000e+00 
 1547       7.616830208180e-11       2.082762184477e-12       1.796827511083e-12       0.000000000000e+00 
 1548       7.569662095183e-11       2.100823727680e-12       1.801202059535e-12       0.000000000000e+00 
 1549       7.522606397387e-11       2.118885688947e-12       1.804057840802e-12       0.000000000000e+00 
 1550       7.475675398339e-11       2.136939412495e-12       1.805400952391e-12       0.000000000000e+00 
 1551       7.428881441924e-11       2.154976198280e-12       1.805237546126e-12       0.000000000000e+00 
 1552       7.382236932458e-11       2.172987301931e-12       1.803573828249e-12       0.000000000000e+00 
 1553       7.335754334782e-11       2.190963934675e-12       1.800416059524e-12       0.000000000000e+00 
 1554       7.289446174362e-11       2.208897263269e-12       1.795770555329e-12       0.000000000000e+00 
 1555       7.243325037377e-11       2.226778409927e-12       1.789643685766e-12       0.000000000000e+00 
 1556       7.197403570820e-11       2.244598452250e-12       1.782041875749e-12       0.000000000000e+00 
 1557       7.151694482593e-11       2.262348423155e-12       1.772971605115e-12       0.000000000000e+00 
 1558       7.106210541597e-11       2.280019310803e-12       1.762439408716e-12       0.000000000000e+00 
 1559       7.060964577835e-11       2.297602058530e-12       1.750451876523e-12       0.000000000000e+00 
 1560       7.015969482498e-11       2.315087564774e-12       1.737015653725e-12       0.000000000000e+00 
 1561       6.971238208071e-11       2.332466683003e-12       1.722137440826e-12       0.000000000000e+00 
 1562       6.926783768417e-11       2.349730221648e-12       1.705823993751e-12       0.000000000000e+00 
 1563       6.882619238881e-11       2.366868944030e-12       1.688082123939e-12       0.000000000000e+00 
 1564       6.838757756380e-11       2.383873568286e-12       1.668918698447e-12       0.000000000000e+00 
 1565       6.795212519503e-11       2.400734767303e-12       1.648340640049e-12       0.000000000000e+00 
 1566       6.751996788600e-11       2.417443168643e-12       1.626354927336e-12       0.000000000000e+00 
 1567       6.709123885882e-11       2.433989354476e-12       1.602968594815e-12       0.000000000000e+00 
 1568       6.666607195514e-11       2.450363861505e-12       1.578188733009e-12       0.000000000000e+00 
 1569       6.624460163712e-11       2.466557180895e-12       1.552022488558e-12       0.000000000000e+00 
 1570       6.582694632277e-11       2.482560740069e-12       1.524479726386e-12       0.000000000000e+00 
 1571       6.541315822030e-11       2.498369858221e-12       1.495581043137e-12       0.000000000000e+00 
 1572       6.500327302825e-11       2.513980818197e-12       1.465349828602e-12       0.000000000000e+00 
 1573       6.459732655883e-11       2.529389887107e-12       1.433809610659e-12       0.000000000000e+00 
 1574       6.419535473802e-11       2.544593316305e-12       1.400984055500e-12       0.000000000000e+00 
 1575       6.379739360575e-11       2.559587341363e-12       1.366896967858e-12       0.000000000000e+00 
 1576       6.340347931601e-11       2.574368182046e-12       1.331572291243e-12       0.000000000000e+00 
 1577       6.301364813703e-11       2.588932042295e-12       1.295034108164e-12       0.000000000000e+00 
 1578       6.262793645138e-11       2.603275110197e-12       1.257306640365e-12       0.000000000000e+00 
 1579       6.224638075612e-11       2.617393557966e-12       1.218414249048e-12       0.000000000000e+00 
 1580       6.186901766297e-11       2.631283541920e-12       1.178381435108e-12       0.000000000000e+00 
 1581       6.149588389842e-11       2.644941202453e-12       1.137232839358e-12       0.000000000000e+00 
 1582       6.112701630390e-11       2.658362664018e-12       1.094993242761e-12       0.000000000000e+00 
 1583       6.076245183588e-11       2.671544035099e-12       1.051687566660e-12       0.000000000000e+00 
 1584       6.040222756605e-11       2.684481408189e-12       1.007340873003e-12       0.000000000000e+00 
 1585       6.004638068145e-11       2.697170859771e-12       9.619783645774e-13       0.000000000000e+00 
 1586       5.969494848459e-11       2.709608450286e-12       9.156253852372e-13       0.000000000000e+00 
 1587       5.934796839362e-11       2.721790224119e-12       8.683074201318e-13       0.000000000000e+00 
 1588       5.900547794248e-11       2.733712209570e-12       8.200500959361e-13       0.000000000000e+00 
 1589       5.866751478099e-11       2.745370418831e-12       7.708791810800e-13       0.000000000000e+00 
 1590       5.833411667505e-11       2.756760847967e-12       7.208205859773e-13       0.000000000000e+00 
 1591       5.800532150672e-11       2.767879476888e-12       6.699003632554e-13       0.000000000000e+00 
 1592       5.768116727444e-11       2.778722269327e-12       6.181447079846e-13       0.000000000000e+00 
 1593       5.736169209309e-11       2.789285172820e-12       5.655799579072e-13       0.000000000000e+00 
 1594       5.704693419420e-11       2.799564118678e-12       5.122325936673e-13       0.000000000000e+00 
 1595       5.673693192603e-11       2.809555021966e-12       4.581292390397e-13       0.000000000000e+00 
 1596       5.643172375375e-11       2.819253781482e-12       4.032966611596e-13       0.000000000000e+00 
 1597       5.613134825960e-11       2.828656279728e-12       3.477617707520e-13       0.000000000000e+00 
 1598       5.583584414296e-11       2.837758382893e-12       2.915516223605e-13       0.000000000000e+00 
 1599       5.554525022056e-11       2.846555940826e-12       2.346934145775e-13       0.000000000000e+00 
 1600       5.525960542660e-11       2.855044787013e-12       1.772144902730e-13       0.000000000000e+00 
 1601       5.497894881288e-11       2.863220738557e-12       1.191423368239e-13       0.000000000000e+00 
 1602       5.470331954894e-11       2.871079596149e-12       6.050458634374e-14       0.000000000000e+00 
 1603       5.443275692222e-11       2.878617144050e-12       1.329015911903e-15       0.000000000000e+00 
 1604       5.416730033819e-11       2.885829150066e-12      -5.835645219714e-14       0.000000000000e+00 
 1605       5.390698932051e-11       2.892711365523e-12      -1.185237502844e-13       0.000000000000e+00 
 1606       5.365186351112e-11       2.899259525248e-12      -1.791446649968e-13       0.000000000000e+00 
 1607       5.340196267043e-11       2.905469347540e-12      -2.401908370983e-13       0.000000000000e+00 
 1608       5.315732667747e-11       2.911336534152e-12      -3.016337612400e-13       0.000000000000e+00 
 1609       5.291799552997e-11       2.916856770264e-12      -3.634447857311e-13       0.000000000000e+00 
 1610       5.268400934456e-11       2.922025724464e-12      -4.255951123094e-13       0.000000000000e+00 
 1611       5.245540835690e-11       2.926839048719e-12      -4.880557959122e-13       0.000000000000e+00 
 1612       5.223223292178e-11       2.931292378357e-12      -5.507977444464e-13       0.000000000000e+00 
 1613       5.201452351332e-11       2.935381332041e-12      -6.137917185597e-13       0.000000000000e+00 
 1614       5.180232072509e-11       2.939101511746e-12      -6.770083314110e-13       0.000000000000e+00 
 1615       5.159566527022e-11       2.942448502737e-12      -7.404180484409e-13       0.000000000000e+00 
 1616       5.139459798158e-11       2.945417873546e-12      -8.039911871427e-13       0.000000000000e+00 
 1617       5.119915981192e-11       2.948005175944e-12      -8.676979168327e-13       0.000000000000e+00 
 1618       5.100939183398e-11       2.950205944925e-12      -9.315082584209e-13       0.000000000000e+00 
 1619       5.082532037398e-11       2.952016866041e-12      -9.953938121034e-13       0.000000000000e+00 
 1620       5.064691226481e-11       2.953439289010e-12      -1.059332957974e-12       0.000000000000e+00 
 1621       5.047411918878e-11       2.954475745809e-12      -1.123305701948e-12       0.000000000000e+00 
 1622       5.030689250704e-11       2.955128786231e-12      -1.187291951960e-12       0.000000000000e+00 
 1623       5.014518325908e-11       2.955400977907e-12      -1.251271517808e-12       0.000000000000e+00 
 1624       4.998894216215e-11       2.955294906341e-12      -1.315224111006e-12       0.000000000000e+00 
 1625       4.983811961074e-11       2.954813174938e-12      -1.379129344635e-12       0.000000000000e+00 
 1626       4.969266567605e-11       2.953958405035e-12      -1.442966733189e-12       0.000000000000e+00 
 1627       4.955253010544e-11       2.952733235932e-12      -1.506715692429e-12       0.000000000000e+00 
 1628       4.941766232189e-11       2.951140324921e-12      -1.570355539228e-12       0.000000000000e+00 
 1629       4.928801142347e-11       2.949182347316e-12      -1.633865491424e-12       0.000000000000e+00 
 1630       4.916352618279e-11       2.946861996482e-12      -1.697224667671e-12       0.000000000000e+00 
 1631       4.904415504646e-11       2.944181983870e-12      -1.760412087284e-12       0.000000000000e+00 
 1632       4.892984613458e-11       2.941145039043e-12      -1.823406670092e-12       0.000000000000e+00 
 1633       4.882054724015e-11       2.937753909705e-12      -1.886187236287e-12       0.000000000000e+00 
 1634       4.871620582859e-11       2.934011361735e-12      -1.948732506274e-12       0.000000000000e+00 
 1635       4.861676903713e-11       2.929920179216e-12      -2.011021100520e-12       0.000000000000e+00 
 1636       4.852218367435e-11       2.925483164464e-12      -2.073031539403e-12       0.000000000000e+00 
 1637       4.843239621960e-11       2.920703138058e-12      -2.134742243066e-12       0.000000000000e+00 
 1638       4.834735282243e-11       2.915582938872e-12      -2.196131531259e-12       0.000000000000e+00 
 1639       4.826699930213e-11       2.910125424104e-12      -2.257177623198e-12       0.000000000000e+00 
 1640       4.819128114711e-11       2.904333469306e-12      -2.317858637405e-12       0.000000000000e+00 
 1641       4.812014351442e-11       2.898209968415e-12      -2.378152591565e-12       0.000000000000e+00 
 1642       4.805353122918e-11       2.891757833782e-12      -2.438037402374e-12       0.000000000000e+00 
 1643       4.799138878405e-11       2.884979996204e-12      -2.497490885386e-12       0.000000000000e+00 
 1644       4.793366033869e-11       2.877879404951e-12      -2.556490754867e-12       0.000000000000e+00 
 1645       4.788028971922e-11       2.870459027800e-12      -2.615014623639e-12       0.000000000000e+00 
 1646       4.783122041769e-11       2.862721851063e-12      -2.673040002935e-12       0.000000000000e+00 
